0.12461,0.056256,-0.0079398,0.04641,0.022216,-0.0050893,0.046265,0.066231,0.042742,0.048821,0.033748,0.04705,0.071091,0.068752,-0.097202,0.057043,-0.069201,0.040459,0.063198,0.023004,0.030884,0.096326,0.069048,0.048324,-0.0013517,-0.0036089,0.03586,0.035641,0.023032,0.044321,0.076554,0.07253,0.022315,0.022728,0.049203,0.042365
0.026108,0.37672,0.091032,0.0955,0.13882,-0.016823,0.029674,0.14836,0.026378,0.023028,-0.00055731,0.028314,0.0032932,0.065262,-0.010334,0.032927,-0.028842,0.10105,0.071262,0.085756,0.026367,0.087001,0.20729,0.14536,0.060072,-0.021555,0.17783,0.16537,-0.015032,0.013935,-0.015448,0.060266,0.062677,0.056476,0.080103,0.13442
-0.0087133,0.067376,0.098689,0.068636,0.025184,-0.00032676,0.031158,0.10502,0.077172,0.0002193,-0.0038418,0.033942,0.055019,0.038875,0.14672,0.042486,-0.022709,0.040358,0.021025,0.037263,0.08042,0.062779,0.088726,0.094179,0.074311,0.12023,0.053709,0.070753,0.022011,-0.0053004,0.042575,0.058265,0.01836,0.0031238,0.061137,0.1323
0.028208,0.10828,0.063482,0.39667,0.17151,0.052515,0.18572,0.20403,0.48341,0.061969,0.044177,0.028947,0.035031,0.098505,-0.016416,0.025929,0.097692,0.097876,0.10971,0.085327,0.28847,0.17155,0.051883,0.13472,0.07663,0.019788,0.031446,0.035288,0.0010675,0.075014,0.034786,0.063149,0.095078,0.092606,0.11597,0.063173
-0.0011633,0.14472,0.034863,0.16594,0.2624,0.064645,0.11187,0.084048,0.13013,0.14037,0.13857,0.11299,0.1066,0.14326,0.073794,0.059517,0.18581,0.088788,0.052488,0.065823,0.020066,0.18757,0.17194,0.15022,0.045082,0.10895,0.16829,0.099216,0.12824,0.13917,0.096356,0.1097,0.16994,0.15949,0.225,0.15522
-0.0026203,-0.010928,-0.0026521,0.052878,0.063368,0.050516,0.021027,-0.0050141,0.051516,0.027244,0.021993,-0.0050252,-0.0055409,0.02555,-0.022357,-0.0034242,0.062227,0.050279,0.035797,0.040118,0.064903,0.065048,0.0097283,0.06443,0.071592,0.094178,0.10133,0.020108,0.099375,0.026739,0.00018336,0.00069588,0.026257,0.029135,0.058109,0.018035
0.043272,0.031905,0.028263,0.19041,0.11501,0.022338,0.12066,0.096328,0.23901,0.087896,0.093005,0.086003,0.093435,0.10476,0.055759,0.062394,0.085811,0.042632,0.05463,0.030132,0.09846,0.13922,0.041553,0.04605,-0.020054,-0.014359,0.050813,-0.0061327,0.018755,0.096222,0.10016,0.085607,0.097871,0.090396,0.08155,0.050083
0.058166,0.14795,0.1033,0.20951,0.083951,-0.0051188,0.095194,0.18381,0.22875,0.023779,-0.0054969,0.038565,0.05036,0.07234,0.037812,0.049407,-0.033046,0.076314,0.075666,0.059046,0.14838,0.17012,0.11055,0.13788,0.08492,0.062782,0.032364,0.083403,-0.0078904,0.023463,0.039756,0.073843,0.044073,0.039008,0.084679,0.13077
0.031434,0.033091,0.064246,0.48835,0.1353,0.052154,0.23598,0.22332,0.62841,0.06319,0.053021,0.032456,0.050065,0.10757,0.010571,0.03595,0.10592,0.089722,0.12419,0.081249,0.38316,0.17394,-0.020202,0.094068,0.044562,-0.029431,0.003574,-0.032555,-0.02004,0.085089,0.060895,0.068401,0.091281,0.088148,0.070196,0.0096876
0.048856,0.026805,0.0071711,0.072886,0.14517,0.029213,0.09241,0.0311,0.075693,0.12616,0.13903,0.1264,0.14991,0.1335,0.097024,0.086706,0.11095,0.040787,0.03216,0.029407,-0.0029997,0.092613,0.10968,0.056738,-0.027006,0.067245,0.12964,0.034576,0.099154,0.13181,0.15405,0.12424,0.1252,0.11399,0.15034,0.10421
